,CustomerID,OrderLastDate,OrderTotalValue,frequency,ChurnTime,M,F,R
3573,17191.0,2011-11-11 16:58:00,2095.13,237,27 days 19:52:00,3,2,1
3574,17193.0,2011-11-04 12:47:00,1674.46,35,35 days 00:03:00,4,5,1
3575,17194.0,2011-03-11 12:05:00,262.62,29,273 days 00:45:00,5,5,4
3576,17197.0,2011-11-10 10:32:00,1013.01,29,29 days 02:18:00,4,5,1
3577,17198.0,2011-11-16 10:39:00,692.22,96,23 days 02:11:00,5,4,1
3578,17201.0,2011-10-17 11:55:00,342.63,40,53 days 00:55:00,5,5,1
3579,17203.0,2011-11-04 12:27:00,3563.85,152,35 days 00:23:00,2,3,1
3580,17204.0,2011-06-23 13:54:00,1352.91,67,168 days 22:56:00,4,4,2
3581,17205.0,2011-10-17 12:46:00,384.08,13,53 days 00:04:00,5,5,1
3582,17206.0,2011-10-17 13:25:00,204.24,7,52 days 23:25:00,5,5,1
3583,17211.0,2011-11-13 12:03:00,2299.67,213,26 days 00:47:00,3,2,1
3584,17212.0,2011-03-31 19:42:00,226.85,4,252 days 17:08:00,5,5,4
3585,17213.0,2011-10-30 14:53:00,2741.08,164,39 days 21:57:00,3,3,1
3586,17214.0,2011-10-10 13:17:00,984.12,104,59 days 23:33:00,4,3,1
3587,17217.0,2011-04-19 17:19:00,113.5,9,233 days 19:31:00,5,5,3
3588,17218.0,2011-12-05 13:52:00,1960.72,274,3 days 22:58:00,4,2,1
3589,17219.0,2011-11-08 11:25:00,114.23,25,31 days 01:25:00,5,5,1
3590,17220.0,2011-11-15 13:47:00,3198.25,472,23 days 23:03:00,3,1,1
3591,17221.0,2011-12-02 13:35:00,335.13,63,6 days 23:15:00,5,4,1
3592,17222.0,2011-10-05 13:58:00,354.15,28,64 days 22:52:00,5,5,1
3593,17223.0,2011-02-02 15:57:00,426.79,49,309 days 20:53:00,5,5,5
3594,17226.0,2011-02-04 11:52:00,393.49,21,308 days 00:58:00,5,5,5
3595,17227.0,2011-11-21 10:51:00,939.32,47,18 days 01:59:00,4,5,1
3596,17228.0,2011-11-24 10:24:00,1906.09,208,15 days 02:26:00,4,2,1
3597,17229.0,2011-09-04 13:56:00,318.76,47,95 days 22:54:00,5,5,1
3598,17230.0,2011-03-20 16:12:00,3466.67,73,263 days 20:38:00,3,4,4
3599,17231.0,2011-11-27 15:18:00,3127.82,546,11 days 21:32:00,3,1,1
3600,17232.0,2011-12-07 12:21:00,421.52,36,2 days 00:29:00,5,5,1
3601,17233.0,2011-11-04 14:06:00,190.88,25,34 days 22:44:00,5,5,1
3602,17234.0,2011-06-10 11:20:00,149.89000000000001,14,182 days 01:30:00,5,5,3
3603,17235.0,2011-11-14 15:51:00,550.06,29,24 days 20:59:00,5,5,1
3604,17236.0,2011-11-27 12:00:00,916.13,105,12 days 00:50:00,4,3,1
3605,17237.0,2011-11-28 15:02:00,314.69,19,10 days 21:48:00,5,5,1
3606,17238.0,2011-12-07 11:35:00,3744.65,566,2 days 01:15:00,2,1,1
3607,17239.0,2011-01-31 09:41:00,379.95,16,312 days 03:09:00,5,5,5
3608,17242.0,2011-08-23 14:55:00,1135.04,40,107 days 21:55:00,4,5,2
3609,17243.0,2011-12-08 13:26:00,8628.55,407,0 days 23:24:00,2,1,1
3610,17244.0,2011-10-17 15:19:00,954.9,31,52 days 21:31:00,4,5,1
3611,17245.0,2011-05-19 10:43:00,171.45,9,204 days 02:07:00,5,5,3
3612,17247.0,2011-11-24 15:21:00,282.19,55,14 days 21:29:00,5,5,1
3613,17248.0,2011-08-11 13:34:00,318.65,69,119 days 23:16:00,5,4,2
3614,17250.0,2011-12-06 12:15:00,384.52,57,3 days 00:35:00,5,5,1
3615,17251.0,2010-12-12 11:06:00,283.28000000000003,39,362 days 01:44:00,5,5,5
3616,17252.0,2011-08-15 09:45:00,353.86,87,116 days 03:05:00,5,4,2
3617,17253.0,2011-11-21 12:59:00,178.26,18,17 days 23:51:00,5,5,1
3618,17254.0,2011-12-05 12:46:00,272.44,112,4 days 00:04:00,5,3,1
3619,17255.0,2011-10-30 12:18:00,298.41,78,40 days 00:32:00,5,4,1
3620,17256.0,2011-08-24 13:30:00,240.0,16,106 days 23:20:00,5,5,2
3621,17259.0,2011-07-14 15:01:00,603.37,124,147 days 21:49:00,5,3,2
3622,17262.0,2011-10-18 12:56:00,1253.3600000000001,12,51 days 23:54:00,4,5,1
3623,17263.0,2011-05-15 14:32:00,63.440000000000005,23,207 days 22:18:00,5,5,3
3624,17265.0,2011-07-24 10:49:00,562.9,127,138 days 02:01:00,5,3,2
3625,17266.0,2011-12-07 14:12:00,310.64,80,1 days 22:38:00,5,4,1
3626,17267.0,2011-08-04 17:22:00,317.62,38,126 days 19:28:00,5,5,2
3627,17268.0,2011-08-24 10:06:00,763.64,6,107 days 02:44:00,5,5,2
3628,17272.0,2011-10-28 16:37:00,2144.53,116,41 days 20:13:00,3,3,1
3629,17274.0,2011-11-04 13:16:00,111.97999999999999,27,34 days 23:34:00,5,5,1
3630,17277.0,2011-04-26 12:47:00,1065.3500000000001,69,227 days 00:03:00,4,4,3
3631,17278.0,2011-04-12 13:10:00,246.04,15,240 days 23:40:00,5,5,3
3632,17279.0,2011-10-13 11:58:00,187.82999999999998,9,57 days 00:52:00,5,5,1
3633,17282.0,2011-08-01 14:29:00,1703.41,94,129 days 22:21:00,4,4,2
3634,17284.0,2011-10-10 14:38:00,1641.68,294,59 days 22:12:00,4,2,1
3635,17286.0,2011-11-18 12:47:00,153.92,45,21 days 00:03:00,5,5,1
3636,17287.0,2011-11-13 13:27:00,1064.11,124,25 days 23:23:00,4,3,1
3637,17288.0,2011-11-30 16:09:00,1419.73,142,8 days 20:41:00,4,3,1
3638,17289.0,2011-11-08 12:01:00,936.16,112,31 days 00:49:00,4,3,1
3639,17290.0,2011-12-06 12:38:00,525.24,102,3 days 00:12:00,5,3,1
3640,17291.0,2011-02-04 13:04:00,550.8000000000001,1,307 days 23:46:00,5,5,5
3641,17293.0,2011-12-01 14:37:00,1875.1100000000001,135,7 days 22:13:00,4,3,1
3642,17295.0,2011-11-11 10:49:00,556.95,69,28 days 02:01:00,5,4,1
3643,17297.0,2011-11-22 14:43:00,131.78,51,16 days 22:07:00,5,5,1
3644,17298.0,2011-08-30 16:43:00,498.42,30,100 days 20:07:00,5,5,2
3645,17299.0,2011-11-28 12:01:00,669.11,57,11 days 00:49:00,5,5,1
3646,17301.0,2011-11-18 13:43:00,197.63,66,20 days 23:07:00,5,4,1
3647,17302.0,2011-11-25 09:36:00,1119.93,81,14 days 03:14:00,4,4,1
3648,17303.0,2010-12-13 13:32:00,250.04,53,360 days 23:18:00,5,5,5
3649,17306.0,2011-11-29 12:14:00,8600.73,69,10 days 00:36:00,2,4,1
3650,17307.0,2010-12-09 15:24:00,-152.64000000000001,1,364 days 21:26:00,5,5,5
3651,17309.0,2011-09-05 15:20:00,82.75,12,94 days 21:30:00,5,5,1
3652,17311.0,2011-09-22 14:11:00,1384.85,55,77 days 22:39:00,4,5,1
3653,17312.0,2011-07-24 11:52:00,644.3,14,138 days 00:58:00,5,5,2
3654,17313.0,2011-11-22 09:23:00,2288.13,28,17 days 03:27:00,3,5,1
3655,17314.0,2011-11-15 09:41:00,2514.76,136,24 days 03:09:00,3,3,1
3656,17315.0,2011-12-09 11:58:00,6204.46,487,0 days 00:52:00,2,1,1
3657,17317.0,2011-10-24 17:26:00,2524.02,11,45 days 19:24:00,3,5,1
3658,17320.0,2011-08-31 13:31:00,1200.6200000000001,73,99 days 23:19:00,4,4,1
3659,17321.0,2011-12-01 13:41:00,700.86,107,7 days 23:09:00,5,3,1
3660,17323.0,2011-11-24 17:29:00,908.99,204,14 days 19:21:00,4,2,1
3661,17324.0,2011-11-22 10:34:00,990.23,50,17 days 02:16:00,4,5,1
3662,17325.0,2011-03-04 13:09:00,96.8,6,279 days 23:41:00,5,5,4
3663,17329.0,2011-11-25 14:24:00,523.11,33,13 days 22:26:00,5,5,1
3664,17330.0,2011-11-17 08:56:00,363.9,6,22 days 03:54:00,5,5,1
3665,17331.0,2011-08-08 11:55:00,175.2,1,123 days 00:55:00,5,5,2
3666,17333.0,2011-09-15 10:11:00,494.25,28,85 days 02:39:00,5,5,1
3667,17334.0,2011-02-11 16:34:00,306.6,12,300 days 20:16:00,5,5,5
3668,17337.0,2011-07-11 14:56:00,1944.32,548,150 days 21:54:00,4,1,2
3669,17338.0,2011-11-22 14:23:00,6612.18,757,16 days 22:27:00,2,1,1
3670,17339.0,2011-09-06 13:29:00,243.36,9,93 days 23:21:00,5,5,1
3671,17340.0,2011-11-30 17:12:00,11891.18,424,8 days 19:38:00,1,1,1
3672,17341.0,2011-07-06 12:33:00,781.36,183,156 days 00:17:00,5,3,2
3673,17343.0,2010-12-19 15:07:00,193.64,17,354 days 21:43:00,5,5,5
3674,17344.0,2011-10-24 12:56:00,160.57,32,45 days 23:54:00,5,5,1
3675,17345.0,2011-11-24 15:03:00,537.74,87,14 days 21:47:00,5,4,1
3676,17346.0,2011-12-06 12:18:00,2611.58,503,3 days 00:32:00,3,1,1
3677,17347.0,2011-09-14 13:12:00,228.96,1,85 days 23:38:00,5,5,1
3678,17348.0,2011-11-25 11:25:00,1159.52,215,14 days 01:25:00,4,2,1
3679,17349.0,2011-06-13 14:29:00,110.75,9,178 days 22:21:00,5,5,2
3680,17350.0,2011-12-01 15:47:00,1256.19,72,7 days 21:03:00,4,4,1
3681,17351.0,2011-11-03 18:45:00,587.15,27,35 days 18:05:00,5,5,1
3682,17353.0,2011-08-02 17:19:00,1740.0,8,128 days 19:31:00,4,5,2
3683,17354.0,2011-10-20 10:34:00,1393.06,16,50 days 02:16:00,4,5,1
3684,17356.0,2011-02-01 11:07:00,178.22,19,311 days 01:43:00,5,5,5
3685,17357.0,2011-11-15 16:30:00,388.14,45,23 days 20:20:00,5,5,1
3686,17358.0,2011-02-09 16:57:00,365.85,59,302 days 19:53:00,5,5,5
3687,17359.0,2011-11-28 14:37:00,127.86,15,10 days 22:13:00,5,5,1
3688,17360.0,2011-11-22 13:11:00,585.79,132,16 days 23:39:00,5,3,1
3689,17361.0,2011-10-21 15:43:00,488.2,29,48 days 21:07:00,5,5,1
3690,17362.0,2011-04-14 14:43:00,312.23,35,238 days 22:07:00,5,5,3
3691,17364.0,2011-12-09 09:00:00,4455.73,414,0 days 03:50:00,2,1,1
3692,17365.0,2011-11-27 12:13:00,4801.56,468,12 days 00:37:00,2,1,1
3693,17367.0,2011-04-15 14:21:00,168.4,34,237 days 22:29:00,5,5,3
3694,17368.0,2011-11-16 15:26:00,1349.52,128,22 days 21:24:00,4,3,1
3695,17370.0,2011-09-28 10:14:00,446.18,33,72 days 02:36:00,5,5,1
3696,17371.0,2011-11-22 13:30:00,423.89,87,16 days 23:20:00,5,4,1
3697,17372.0,2011-10-30 11:37:00,1342.68,253,40 days 01:13:00,4,2,1
3698,17373.0,2011-10-30 15:28:00,646.92,57,39 days 21:22:00,5,5,1
3699,17374.0,2011-05-05 09:05:00,495.77,28,218 days 03:45:00,5,5,3
3700,17375.0,2011-06-02 17:30:00,372.5,71,189 days 19:20:00,5,4,3
3701,17376.0,2011-09-30 12:36:00,203.2,24,70 days 00:14:00,5,5,1
3702,17377.0,2011-11-16 11:17:00,3925.92,419,23 days 01:33:00,2,1,1
3703,17379.0,2011-11-28 13:56:00,404.66,83,10 days 22:54:00,5,4,1
3704,17381.0,2011-12-01 11:59:00,20272.43,110,8 days 00:51:00,1,3,1
3705,17382.0,2011-10-05 13:05:00,65.4,2,64 days 23:45:00,5,5,1
3706,17383.0,2011-12-05 17:36:00,199.29,51,3 days 19:14:00,5,5,1
3707,17384.0,2011-11-20 15:48:00,336.4,15,18 days 21:02:00,5,5,1
3708,17385.0,2011-11-25 11:02:00,261.11,47,14 days 01:48:00,5,5,1
3709,17386.0,2011-12-02 11:28:00,2686.42,28,7 days 01:22:00,3,5,1
3710,17387.0,2011-11-20 11:00:00,784.11,78,19 days 01:50:00,5,4,1
3711,17388.0,2011-09-23 10:31:00,1259.56,15,77 days 02:19:00,4,5,1
3712,17389.0,2011-12-09 09:38:00,31300.079999999998,224,0 days 03:12:00,1,2,1
3713,17391.0,2011-06-29 09:58:00,508.8,3,163 days 02:52:00,5,5,2
3714,17392.0,2011-02-06 12:48:00,457.91,62,306 days 00:02:00,5,4,5
3715,17394.0,2011-05-04 13:22:00,203.86999999999998,4,218 days 23:28:00,5,5,3
3716,17396.0,2011-10-31 14:12:00,7330.8,27,38 days 22:38:00,2,5,1
3717,17397.0,2011-11-17 14:08:00,696.41,92,21 days 22:42:00,5,4,1
3718,17398.0,2011-08-17 09:48:00,653.38,38,114 days 03:02:00,5,5,2
3719,17400.0,2011-08-05 15:38:00,2129.96,213,125 days 21:12:00,3,2,2
3720,17402.0,2011-12-05 10:15:00,2633.85,59,4 days 02:35:00,3,5,1
3721,17403.0,2011-11-03 15:18:00,281.62,33,35 days 21:32:00,5,5,1
3722,17404.0,2011-12-05 16:26:00,30300.82,201,3 days 20:24:00,1,2,1
3723,17405.0,2011-12-08 17:12:00,967.22,94,0 days 19:38:00,4,4,1
3724,17406.0,2011-01-13 12:52:00,1928.72,116,329 days 23:58:00,4,3,5
3725,17408.0,2011-06-29 12:53:00,32.65,2,162 days 23:57:00,5,5,2
3726,17409.0,2011-06-08 10:36:00,771.85,13,184 days 02:14:00,5,5,3
3727,17410.0,2011-11-23 15:46:00,1214.72,64,15 days 21:04:00,4,4,1
3728,17411.0,2011-11-27 14:25:00,748.94,43,11 days 22:25:00,5,5,1
3729,17412.0,2011-12-07 11:36:00,1258.06,66,2 days 01:14:00,4,4,1
3730,17414.0,2011-10-27 12:13:00,778.0,6,43 days 00:37:00,5,5,1
3731,17415.0,2011-09-21 12:50:00,507.84,14,79 days 00:00:00,5,5,1
3732,17416.0,2011-11-10 12:47:00,6838.34,271,29 days 00:03:00,2,2,1
3733,17418.0,2011-10-28 13:00:00,463.46000000000004,30,41 days 23:50:00,5,5,1
3734,17419.0,2011-11-28 13:47:00,4200.97,208,10 days 23:03:00,2,2,1
3735,17420.0,2011-10-20 14:52:00,598.83,30,49 days 21:58:00,5,5,1
3736,17422.0,2011-11-23 13:27:00,1853.1299999999999,135,15 days 23:23:00,4,3,1
3737,17423.0,2011-10-25 16:49:00,663.63,28,44 days 20:01:00,5,5,1
3738,17425.0,2011-11-20 15:30:00,759.17,43,18 days 21:20:00,5,5,1
3739,17426.0,2011-12-05 16:12:00,5022.26,272,3 days 20:38:00,2,2,1
3740,17427.0,2011-09-29 11:29:00,100.8,2,71 days 01:21:00,5,5,1
3741,17428.0,2011-12-09 09:45:00,17078.45,343,0 days 03:05:00,1,2,1
3742,17429.0,2011-08-11 10:13:00,512.12,42,120 days 02:37:00,5,5,2
3743,17430.0,2011-11-07 09:24:00,265.76,14,32 days 03:26:00,5,5,1
3744,17431.0,2011-01-30 14:36:00,403.3,43,312 days 22:14:00,5,5,5
3745,17432.0,2011-11-21 17:33:00,365.76,48,17 days 19:17:00,5,5,1
3746,17433.0,2011-09-12 14:24:00,303.15999999999997,54,87 days 22:26:00,5,5,1
3747,17434.0,2011-12-07 13:16:00,2333.42,138,1 days 23:34:00,3,3,1
3748,17436.0,2011-12-08 12:30:00,216.29999999999998,9,1 days 00:20:00,5,5,1
3749,17438.0,2011-04-06 17:16:00,378.3,19,246 days 19:34:00,5,5,3
3750,17440.0,2011-07-15 10:36:00,177.1,8,147 days 02:14:00,5,5,2
3751,17442.0,2011-11-10 14:54:00,2210.2599999999998,140,28 days 21:56:00,3,3,1
3752,17443.0,2011-05-04 10:47:00,534.24,1,219 days 02:03:00,5,5,3
3753,17444.0,2011-07-15 12:05:00,2940.04,135,147 days 00:45:00,3,3,2
3754,17446.0,2011-06-16 10:42:00,120.9,9,176 days 02:08:00,5,5,2
3755,17447.0,2011-10-30 14:18:00,541.53,36,39 days 22:32:00,5,5,1
3756,17448.0,2011-07-18 12:26:00,-4287.63,1,144 days 00:24:00,5,5,2
3757,17449.0,2011-12-07 16:56:00,2504.86,279,1 days 19:54:00,3,2,1
3758,17450.0,2011-12-01 13:29:00,187482.17,351,7 days 23:21:00,1,2,1
3759,17451.0,2011-12-08 15:02:00,1648.95,107,0 days 21:48:00,4,3,1
3760,17453.0,2011-11-22 09:42:00,486.71999999999997,19,17 days 03:08:00,5,5,1
3761,17454.0,2011-05-31 13:58:00,517.53,61,191 days 22:52:00,5,4,3
3762,17455.0,2011-05-20 12:31:00,131.7,8,203 days 00:19:00,5,5,3
3763,17456.0,2010-12-09 15:23:00,249.86,17,364 days 21:27:00,5,5,5
3764,17457.0,2011-08-05 12:48:00,1737.7,19,126 days 00:02:00,4,5,2
3765,17458.0,2011-11-24 13:01:00,316.5,54,14 days 23:49:00,5,5,1
3766,17459.0,2011-10-27 13:25:00,657.3,111,42 days 23:25:00,5,3,1
3767,17460.0,2011-09-22 10:58:00,452.63,37,78 days 01:52:00,5,5,1
3768,17461.0,2011-11-17 10:21:00,757.46,111,22 days 02:29:00,5,3,1
3769,17462.0,2011-10-19 13:36:00,662.94,28,50 days 23:14:00,5,5,1
3770,17463.0,2011-11-23 13:40:00,1881.36,219,15 days 23:10:00,4,2,1
3771,17464.0,2011-07-04 13:19:00,289.96000000000004,9,157 days 23:31:00,5,5,2
3772,17466.0,2011-11-29 13:15:00,763.28,41,9 days 23:35:00,5,5,1
3773,17468.0,2011-11-29 15:33:00,137.0,5,9 days 21:17:00,5,5,1
3774,17469.0,2011-11-23 13:15:00,1843.06,90,15 days 23:35:00,4,4,1
3775,17470.0,2011-10-26 12:42:00,1125.07,78,44 days 00:08:00,4,4,1
3776,17472.0,2011-06-01 14:57:00,710.29,181,190 days 21:53:00,5,3,3
3777,17475.0,2011-09-21 14:55:00,194.37,14,78 days 21:55:00,5,5,1
3778,17480.0,2011-09-27 10:21:00,506.51,31,73 days 02:29:00,5,5,1
3779,17481.0,2011-12-06 12:28:00,1249.34,83,3 days 00:22:00,4,4,1
3780,17483.0,2011-10-05 13:10:00,414.04,21,64 days 23:40:00,5,5,1
3781,17486.0,2011-03-23 14:00:00,396.87,24,260 days 22:50:00,5,5,4
3782,17489.0,2011-10-12 08:56:00,376.64,29,58 days 03:54:00,5,5,1
3783,17490.0,2011-12-09 09:08:00,1926.8799999999999,86,0 days 03:42:00,4,4,1
3784,17491.0,2011-12-08 16:18:00,3541.92,110,0 days 20:32:00,2,3,1
3785,17492.0,2011-04-05 15:21:00,374.57,12,247 days 21:29:00,5,5,3
3786,17495.0,2011-12-02 12:08:00,497.56,27,7 days 00:42:00,5,5,1
3787,17496.0,2010-12-16 08:39:00,271.05,10,358 days 04:11:00,5,5,5
3788,17498.0,2011-09-25 12:25:00,272.22,17,75 days 00:25:00,5,5,1
3789,17499.0,2011-02-23 09:14:00,622.88,40,289 days 03:36:00,5,5,4
3790,17500.0,2011-11-22 14:25:00,1138.0,5,16 days 22:25:00,4,5,1
3791,17501.0,2011-05-03 09:47:00,288.6,18,220 days 03:03:00,5,5,3
3792,17502.0,2011-11-30 13:13:00,689.1,28,8 days 23:37:00,5,5,1
3793,17503.0,2011-12-07 09:18:00,558.96,38,2 days 03:32:00,5,5,1
3794,17504.0,2011-05-17 12:59:00,2745.2799999999997,140,205 days 23:51:00,3,3,3
3795,17505.0,2011-07-01 12:50:00,1145.84,52,161 days 00:00:00,4,5,2
3796,17506.0,2011-09-30 12:54:00,294.29,16,69 days 23:56:00,5,5,1
3797,17507.0,2011-03-23 11:48:00,605.58,88,261 days 01:02:00,5,4,4
3798,17508.0,2011-03-04 08:10:00,387.31,22,280 days 04:40:00,5,5,4
3799,17509.0,2011-10-13 12:16:00,6100.74,369,57 days 00:34:00,2,2,1
3800,17510.0,2011-11-15 10:00:00,308.48,20,24 days 02:50:00,5,5,1
3801,17511.0,2011-12-07 10:12:00,88125.38,1076,2 days 02:38:00,1,1,1
3802,17512.0,2011-11-11 12:11:00,2920.04,106,28 days 00:39:00,3,3,1
3803,17513.0,2011-09-28 16:42:00,513.2,6,71 days 20:08:00,5,5,1
3804,17514.0,2011-08-03 15:45:00,208.65,40,127 days 21:05:00,5,5,2
3805,17515.0,2011-11-08 14:04:00,639.02,87,30 days 22:46:00,5,4,1
3806,17516.0,2011-11-24 16:51:00,768.08,137,14 days 19:59:00,5,3,1
3807,17517.0,2011-02-04 11:48:00,153.94,11,308 days 01:02:00,5,5,5
3808,17519.0,2011-11-22 16:43:00,1839.07,83,16 days 20:07:00,4,4,1
3809,17520.0,2011-10-17 12:04:00,546.81,30,53 days 00:46:00,5,5,1
3810,17521.0,2011-11-15 14:00:00,721.9599999999999,46,23 days 22:50:00,5,5,1
3811,17522.0,2011-12-08 12:31:00,1070.71,73,1 days 00:19:00,4,4,1
3812,17523.0,2011-11-28 13:20:00,652.74,33,10 days 23:30:00,5,5,1
3813,17524.0,2010-12-13 14:32:00,145.0,6,360 days 22:18:00,5,5,5
3814,17525.0,2010-12-15 12:05:00,422.70000000000005,9,359 days 00:45:00,5,5,5
3815,17526.0,2011-12-08 18:56:00,706.7,23,0 days 17:54:00,5,5,1
3816,17527.0,2011-10-17 12:32:00,888.86,49,53 days 00:18:00,5,5,1
3817,17528.0,2011-12-08 13:27:00,3540.1,260,0 days 23:23:00,2,2,1
3818,17530.0,2011-12-08 18:42:00,2385.0,394,0 days 18:08:00,3,2,1
3819,17531.0,2011-08-11 10:19:00,293.45,15,120 days 02:31:00,5,5,2
3820,17534.0,2011-10-17 12:47:00,223.36,9,53 days 00:03:00,5,5,1
3821,17535.0,2011-03-04 15:20:00,164.4,13,279 days 21:30:00,5,5,4
3822,17536.0,2011-06-15 13:23:00,76.5,3,176 days 23:27:00,5,5,2
3823,17537.0,2011-11-10 10:56:00,897.62,75,29 days 01:54:00,5,4,1
3824,17538.0,2011-11-14 12:12:00,98.42,9,25 days 00:38:00,5,5,1
3825,17540.0,2011-12-01 09:00:00,570.4,26,8 days 03:50:00,5,5,1
3826,17542.0,2011-03-15 11:45:00,170.75,25,269 days 01:05:00,5,5,4
3827,17545.0,2011-10-27 14:04:00,645.96,145,42 days 22:46:00,5,3,1
3828,17547.0,2010-12-02 14:29:00,-11.8,2,371 days 22:21:00,5,5,5
3829,17548.0,2011-05-06 10:00:00,-141.48,17,217 days 02:50:00,5,5,3
3830,17549.0,2011-11-16 09:59:00,148.86,6,23 days 02:51:00,5,5,1
3831,17550.0,2011-05-26 14:09:00,267.16,42,196 days 22:41:00,5,5,3
3832,17551.0,2010-12-15 14:12:00,306.84,43,358 days 22:38:00,5,5,5
3833,17552.0,2011-10-28 12:14:00,909.96,51,42 days 00:36:00,4,5,1
3834,17553.0,2011-08-02 10:00:00,1487.6,2,129 days 02:50:00,4,5,2
3835,17554.0,2011-12-08 14:15:00,1952.45,88,0 days 22:35:00,4,4,1
3836,17555.0,2011-11-20 12:22:00,483.26,106,19 days 00:28:00,5,3,1
3837,17556.0,2011-05-18 10:48:00,157.9,6,205 days 02:02:00,5,5,3
3838,17557.0,2011-11-25 12:57:00,541.46,34,13 days 23:53:00,5,5,1
3839,17560.0,2011-09-06 09:18:00,854.95,27,94 days 03:32:00,5,5,1
3840,17561.0,2011-11-20 12:53:00,167.62,46,18 days 23:57:00,5,5,1
3841,17562.0,2011-11-25 14:21:00,1107.38,64,13 days 22:29:00,4,4,1
3842,17564.0,2011-11-15 13:27:00,454.01,49,23 days 23:23:00,5,5,1
3843,17566.0,2011-12-01 19:54:00,901.21,152,7 days 16:56:00,4,3,1
3844,17567.0,2011-12-02 15:48:00,4012.56,177,6 days 21:02:00,2,3,1
3845,17569.0,2011-01-11 14:15:00,344.14,29,331 days 22:35:00,5,5,5
3846,17571.0,2011-10-20 15:57:00,1498.51,299,49 days 20:53:00,4,2,1
3847,17572.0,2011-09-29 17:53:00,226.75000000000003,12,70 days 18:57:00,5,5,1
3848,17573.0,2011-11-10 13:01:00,362.9,26,28 days 23:49:00,5,5,1
3849,17574.0,2011-04-11 09:47:00,185.65,8,242 days 03:03:00,5,5,3
3850,17576.0,2011-12-01 18:12:00,3457.78,417,7 days 18:38:00,3,1,1
3851,17578.0,2011-06-02 11:42:00,124.74,6,190 days 01:08:00,5,5,3
3852,17579.0,2011-12-05 12:28:00,440.2,52,4 days 00:22:00,5,5,1
3853,17580.0,2011-04-01 12:41:00,215.72,45,252 days 00:09:00,5,5,4
3854,17581.0,2011-12-09 12:21:00,10736.11,452,0 days 00:29:00,1,1,1
3855,17582.0,2011-04-17 13:18:00,175.27,29,235 days 23:32:00,5,5,3
3856,17584.0,2011-12-02 17:12:00,1227.3,36,6 days 19:38:00,4,5,1
3857,17585.0,2011-08-22 13:30:00,1133.07,214,108 days 23:20:00,4,2,2
3858,17588.0,2011-08-31 13:37:00,1240.2,23,99 days 23:13:00,4,5,1
3859,17589.0,2011-10-10 16:58:00,2404.17,253,59 days 19:52:00,3,2,1
3860,17590.0,2011-12-07 12:55:00,1479.22,201,1 days 23:55:00,4,2,1
3861,17591.0,2011-09-27 13:42:00,2215.02,167,72 days 23:08:00,3,3,1
3862,17593.0,2011-12-06 10:30:00,3911.56,215,3 days 02:20:00,2,2,1
3863,17594.0,2011-09-15 16:34:00,993.18,50,84 days 20:16:00,4,5,1
3864,17595.0,2011-11-27 16:08:00,388.79,83,11 days 20:42:00,5,4,1
3865,17596.0,2011-11-16 14:11:00,2827.93,270,22 days 22:39:00,3,2,1
3866,17597.0,2011-05-10 11:54:00,2044.3700000000001,55,213 days 00:56:00,3,5,3
3867,17600.0,2011-11-22 09:43:00,161.67000000000002,13,17 days 03:07:00,5,5,1
3868,17601.0,2011-04-14 18:02:00,116.00999999999999,9,238 days 18:48:00,5,5,3
3869,17602.0,2011-12-07 13:53:00,5050.77,565,1 days 22:57:00,2,1,1
3870,17603.0,2011-10-20 19:19:00,-1165.3,15,49 days 17:31:00,5,5,1
3871,17604.0,2011-05-06 13:43:00,309.36,63,216 days 23:07:00,5,4,3
3872,17608.0,2011-11-06 13:06:00,193.42,59,32 days 23:44:00,5,5,1
3873,17609.0,2011-10-30 12:28:00,1103.92,238,40 days 00:22:00,4,2,1
3874,17611.0,2011-12-06 09:46:00,3947.87,582,3 days 03:04:00,2,1,1
3875,17612.0,2011-10-17 14:59:00,1992.76,142,52 days 21:51:00,4,3,1
3876,17613.0,2011-11-17 10:51:00,4509.37,319,22 days 01:59:00,2,2,1
3877,17614.0,2011-10-13 16:01:00,390.07,100,56 days 20:49:00,5,4,1
3878,17615.0,2011-08-01 14:06:00,329.6,14,129 days 22:44:00,5,5,2
3879,17616.0,2011-06-19 10:11:00,571.1999999999999,3,173 days 02:39:00,5,5,2
3880,17618.0,2011-12-04 11:50:00,971.58,78,5 days 01:00:00,4,4,1
3881,17619.0,2011-01-31 14:18:00,218.52,77,311 days 22:32:00,5,4,5
3882,17620.0,2011-10-11 12:08:00,81.44,4,59 days 00:42:00,5,5,1
3883,17621.0,2011-11-18 17:11:00,1336.1,27,20 days 19:39:00,4,5,1
3884,17623.0,2011-11-07 11:32:00,527.0500000000001,33,32 days 01:18:00,5,5,1
3885,17624.0,2011-11-25 10:52:00,843.48,50,14 days 01:58:00,5,5,1
3886,17625.0,2011-11-21 13:36:00,2047.0,315,17 days 23:14:00,3,2,1
3887,17628.0,2011-09-19 15:21:00,75.75,5,80 days 21:29:00,5,5,1
3888,17629.0,2011-12-04 10:56:00,1784.12,124,5 days 01:54:00,4,3,1
3889,17630.0,2011-06-23 11:58:00,503.59999999999997,26,169 days 00:52:00,5,5,2
3890,17631.0,2011-12-08 09:47:00,528.33,39,1 days 03:03:00,5,5,1
3891,17633.0,2011-11-08 13:25:00,1242.34,72,30 days 23:25:00,4,4,1
